
SY-2#ZYL-3F-04#01-36U-NW-ACC-S5731,10.61.240.138,XGigabitEthernet0/0/4,-3.16,-2.83,
SY-2#ZYL-3F-04#01-36U-NW-ACC-S5731,10.61.240.138,XGigabitEthernet1/0/1,-4.18,-2.25,
SY-2#ZYL-3F-04#01-36U-NW-ACC-S5731,10.61.240.138,XGigabitEthernet1/0/2,-2.34,-2.11,
SY-2#ZYL-3F-04#01-36U-NW-ACC-S5731,10.61.240.138,XGigabitEthernet1/0/4,-3.33,-3.62,
SY-2#ZYL-4F-03#01-36U-NW-ACC-S5731,10.61.240.207,XGigabitEthernet0/0/1,-1.98,-2.00,
SY-2#ZYL-4F-03#01-36U-NW-ACC-S5731,10.61.240.207,XGigabitEthernet0/0/2,-2.45,-1.71,
SY-2#ZYL-4F-03#01-36U-NW-ACC-S5731,10.61.240.207,XGigabitEthernet0/0/4,-6.61,-2.64,
SY-2#ZYL-4F-03#01-36U-NW-ACC-S5731,10.61.240.207,XGigabitEthernet1/0/1,-2.11,-1.86,
SY-2#ZYL-4F-03#01-36U-NW-ACC-S5731,10.61.240.207,XGigabitEthernet1/0/2,-3.21,-1.86,
SY-2#ZYL-4F-03#01-36U-NW-ACC-S5731,10.61.240.207,XGigabitEthernet1/0/4,-4.04,-2.88,
SY-2#ZYL-4F-03#01-36U-NW-ACC-S5731,10.61.240.207,XGigabitEthernet2/0/1,-2.75,-1.97,
SY-2#ZYL-4F-03#01-36U-NW-ACC-S5731,10.61.240.207,XGigabitEthernet2/0/2,-2.41,-1.83,
SY-2#ZYL-4F-04#01-27U-NW-ACC-S5731,10.61.240.187,XGigabitEthernet0/0/3,-5.77,-2.69,
SY-2#ZYL-4F-04#01-27U-NW-ACC-S5731,10.61.240.187,XGigabitEthernet0/0/4,-5.87,-1.96,
SY-2#ZYL-5F-03#01-36U-NW-ACC-S5731,10.61.240.209,XGigabitEthernet0/0/1,-1.95,-3.35,
SY-2#ZYL-5F-03#01-36U-NW-ACC-S5731,10.61.240.209,XGigabitEthernet0/0/2,-2.60,-3.20,
SY-2#ZYL-5F-03#01-36U-NW-ACC-S5731,10.61.240.209,XGigabitEthernet1/0/1,-3.78,-2.55,
SY-2#ZYL-5F-03#01-36U-NW-ACC-S5731,10.61.240.209,XGigabitEthernet1/0/2,-1.32,-3.12,
SY-2#ZYL-5F-03#01-36U-NW-ACC-S5731,10.61.240.209,XGigabitEthernet1/0/4,-5.55,-3.36,
SY-2#ZYL-5F-03#01-36U-NW-ACC-S5731,10.61.240.209,XGigabitEthernet2/0/1,-3.84,-2.13,
SY-2#ZYL-5F-03#01-36U-NW-ACC-S5731,10.61.240.209,XGigabitEthernet2/0/2,-3.56,-1.85,
SY-2#ZYL-5F-03#01-36U-NW-ACC-S5731,10.61.240.209,XGigabitEthernet2/0/4,-3.37,-2.30,
SY-2#ZYL-5F-04#01-36U-NW-ACC-S5731,10.61.240.208,XGigabitEthernet0/0/1,-3.27,-3.28,
SY-2#ZYL-5F-04#01-36U-NW-ACC-S5731,10.61.240.208,XGigabitEthernet0/0/2,-3.48,-3.23,
SY-2#ZYL-5F-04#01-36U-NW-ACC-S5731,10.61.240.208,XGigabitEthernet0/0/4,-3.75,-2.83,
SY-2#ZYL-5F-04#01-36U-NW-ACC-S5731,10.61.240.208,XGigabitEthernet1/0/1,-4.27,-3.20,
SY-2#ZYL-5F-04#01-36U-NW-ACC-S5731,10.61.240.208,XGigabitEthernet1/0/2,-2.77,-3.24,
SY-2#ZYL-5F-04#01-36U-NW-ACC-S5731,10.61.240.208,XGigabitEthernet2/0/1,-4.28,-2.65,
SY-2#ZYL-5F-04#01-36U-NW-ACC-S5731,10.61.240.208,XGigabitEthernet2/0/2,-3.74,-3.22,
SY-2#ZYL-5F-04#01-36U-NW-ACC-S5731,10.61.240.208,XGigabitEthernet2/0/4,-4.64,-3.20,
SY-2#ZYL-6F-03#01-24U-NW-ACC-S5731,10.61.240.213,XGigabitEthernet0/0/1,-3.98,-2.23,
SY-2#ZYL-6F-03#01-24U-NW-ACC-S5731,10.61.240.213,XGigabitEthernet0/0/2,-2.91,-3.28,
SY-2#ZYL-6F-03#01-24U-NW-ACC-S5731,10.61.240.213,XGigabitEthernet0/0/4,-3.42,-3.21,
SY-2#ZYL-6F-03#01-24U-NW-ACC-S5731,10.61.240.213,XGigabitEthernet1/0/1,-4.31,-2.30,
SY-2#ZYL-6F-03#01-24U-NW-ACC-S5731,10.61.240.213,XGigabitEthernet1/0/2,-2.82,-3.18,
SY-2#ZYL-6F-03#01-24U-NW-ACC-S5731,10.61.240.213,XGigabitEthernet1/0/4,-7.91,-3.16,
SY-2#ZYL-6F-04#24U-NW-ACC-S5731,10.61.240.216,XGigabitEthernet0/0/3,-5.07,-1.32,
SY-2#ZYL-6F-04#24U-NW-ACC-S5731,10.61.240.216,XGigabitEthernet0/0/4,-6.68,-1.50,
SY-2#ZYL-7F-03#24U-NW-ACC-S5731,10.61.240.214,XGigabitEthernet0/0/1,-2.99,-3.30,
SY-2#ZYL-7F-03#24U-NW-ACC-S5731,10.61.240.214,XGigabitEthernet0/0/2,-3.95,-2.03,
SY-2#ZYL-7F-03#24U-NW-ACC-S5731,10.61.240.214,XGigabitEthernet0/0/4,-4.24,-3.28,
SY-2#ZYL-7F-03#24U-NW-ACC-S5731,10.61.240.214,XGigabitEthernet1/0/1,-1.72,-2.68,
SY-2#ZYL-7F-03#24U-NW-ACC-S5731,10.61.240.214,XGigabitEthernet1/0/2,-3.60,-2.75,
SY-2#ZYL-7F-03#24U-NW-ACC-S5731,10.61.240.214,XGigabitEthernet1/0/4,-3.51,-3.17,
SY-2#ZYL-7F-04#30U-NW-ACC-S5731,10.61.240.212,XGigabitEthernet0/0/3,-4.38,-3.30,
SY-2#ZYL-7F-04#30U-NW-ACC-S5731,10.61.240.212,XGigabitEthernet0/0/4,-4.85,-3.12,
SY-2#ZYL-8F-03#24U-NW-ACC-S5731,10.61.240.218,XGigabitEthernet0/0/1,-4.26,-2.26,
SY-2#ZYL-8F-03#24U-NW-ACC-S5731,10.61.240.218,XGigabitEthernet0/0/2,-4.07,-3.24,
SY-2#ZYL-8F-03#24U-NW-ACC-S5731,10.61.240.218,XGigabitEthernet0/0/4,-4.28,-3.21,
SY-2#ZYL-8F-03#24U-NW-ACC-S5731,10.61.240.218,XGigabitEthernet1/0/1,-4.70,-3.76,
SY-2#ZYL-8F-03#24U-NW-ACC-S5731,10.61.240.218,XGigabitEthernet1/0/2,-5.64,-3.22,
SY-2#ZYL-8F-03#24U-NW-ACC-S5731,10.61.240.218,XGigabitEthernet1/0/4,-6.85,-3.16,
SY-2#ZYL-8F-04#24U-NW-ACC-S5731,10.61.240.217,XGigabitEthernet0/0/1,-2.01,-1.82,
SY-2#ZYL-8F-04#24U-NW-ACC-S5731,10.61.240.217,XGigabitEthernet0/0/2,-2.71,-1.94,
SY-2#ZYL-8F-04#24U-NW-ACC-S5731,10.61.240.217,XGigabitEthernet0/0/4,-2.94,-3.32,
SY-2#ZYL-8F-04#24U-NW-ACC-S5731,10.61.240.217,XGigabitEthernet1/0/1,-2.55,-2.11,
SY-2#ZYL-8F-04#24U-NW-ACC-S5731,10.61.240.217,XGigabitEthernet1/0/2,-2.41,-1.65,
SY-2#ZYL-8F-04#24U-NW-ACC-S5731,10.61.240.217,XGigabitEthernet1/0/4,-3.53,-3.34,
SY-2#ZYL-9F-03#30U-NW-ACC-S5731,10.61.240.215,XGigabitEthernet0/0/1,-3.47,-2.05,
SY-2#ZYL-9F-03#30U-NW-ACC-S5731,10.61.240.215,XGigabitEthernet0/0/2,-0.95,-2.94,
SY-2#ZYL-9F-03#30U-NW-ACC-S5731,10.61.240.215,XGigabitEthernet0/0/4,-4.38,-2.38,
SY-2#ZYL-9F-03#30U-NW-ACC-S5731,10.61.240.215,XGigabitEthernet1/0/1,-3.41,-1.24,
SY-2#ZYL-9F-03#30U-NW-ACC-S5731,10.61.240.215,XGigabitEthernet1/0/2,-2.00,-2.73,
SY-2#ZYL-9F-03#30U-NW-ACC-S5731,10.61.240.215,XGigabitEthernet1/0/4,-11.52,-1.94,
SY-2#ZYL-9F-04#01-30U-NW-ACC-S5731,10.61.240.211,XGigabitEthernet0/0/1,-2.93,-3.26,
SY-2#ZYL-9F-04#01-30U-NW-ACC-S5731,10.61.240.211,XGigabitEthernet0/0/2,-3.56,-3.19,
SY-2#ZYL-9F-04#01-30U-NW-ACC-S5731,10.61.240.211,XGigabitEthernet0/0/4,-4.54,-3.39,
SY-2#ZYL-9F-04#01-30U-NW-ACC-S5731,10.61.240.211,XGigabitEthernet1/0/1,-7.33,-3.24,
SY-2#ZYL-9F-04#01-30U-NW-ACC-S5731,10.61.240.211,XGigabitEthernet1/0/2,-3.18,-3.09,
SY-2#ZYL-9F-04#01-30U-NW-ACC-S5731,10.61.240.211,XGigabitEthernet1/0/4,-6.08,-3.36,
SY-2#ZYL-B1-03#01-24U-NW-ACC-S5731,10.61.240.145,XGigabitEthernet0/0/3,-5.55,-3.13,
SY-2#ZYL-B1-03#01-24U-NW-ACC-S5731,10.61.240.145,XGigabitEthernet0/0/4,-4.10,-3.38,
SY-2#ZYL-B1-03#01-30U-NW-ACC-S5731,10.61.240.59,XGigabitEthernet0/0/3,-7.41,-1.99,
SY-2#ZYL-B1-03#01-30U-NW-ACC-S5731,10.61.240.59,XGigabitEthernet0/0/4,-4.35,-2.42,
SY-2#ZYL-B1-04#01-33U-NW-ACC-S5731,10.61.240.57,XGigabitEthernet0/0/3,-5.04,-2.34,
SY-2#ZYL-B1-04#01-33U-NW-ACC-S5731,10.61.240.57,XGigabitEthernet0/0/4,-3.96,-2.63,
SY-2#ZYL-B1-4-1#01-30U-NW-ACC-S5731,10.61.240.58,XGigabitEthernet0/0/3,-3.57,-1.30,
SY-2#ZYL-B1-4-1#01-30U-NW-ACC-S5731,10.61.240.58,XGigabitEthernet0/0/4,-3.75,-2.28,
SY-2#ZYL-B1-4-1#01-8U-NW-ACC-S5731,10.61.240.144,XGigabitEthernet0/0/3,-5.73,-3.33,
SY-2#ZYL-B1-4-1#01-8U-NW-ACC-S5731,10.61.240.144,XGigabitEthernet0/0/4,-4.77,-3.26,
SY-2#ZYL-B1-4-2#01-20U-NW-ACC-S5731,10.61.240.146,XGigabitEthernet0/0/3,-8.59,-3.30,
SY-2#ZYL-B1-4-2#01-20U-NW-ACC-S5731,10.61.240.146,XGigabitEthernet0/0/4,-4.32,-3.34,
SY-2#ZYL-B1-4-2#01-25U-NW-ACC-S5731,10.61.240.148,XGigabitEthernet0/0/3,-5.22,-1.94,
SY-2#ZYL-B1-4-2#01-25U-NW-ACC-S5731,10.61.240.148,XGigabitEthernet0/0/4,-3.25,-2.29,
SY-2#ZYL-B2-03#01-33U-NW-ACC-S5731,10.61.240.154,XGigabitEthernet0/0/3,-8.26,-3.42,
SY-2#ZYL-B2-03#01-33U-NW-ACC-S5731,10.61.240.154,XGigabitEthernet0/0/4,-2.27,-2.45,
SY-2#ZYL-B2-04#01-33U-NW-ACC-S5731,10.61.240.158,XGigabitEthernet0/0/3,-2.91,-2.54,
SY-2#ZYL-B2-04#01-33U-NW-ACC-S5731,10.61.240.158,XGigabitEthernet0/0/4,-4.13,-3.32,
SY-2#ZYL-B2-4-3#01-24U-NW-ACC-S5731,10.61.240.168,XGigabitEthernet0/0/3,-3.29,-2.08,
SY-2#ZYL-B2-4-3#01-24U-NW-ACC-S5731,10.61.240.168,XGigabitEthernet0/0/4,-5.23,-2.50,
SY-2#ZYL-B2-4-3#01-30U-NW-ACC-S5731,10.61.240.167,XGigabitEthernet0/0/3,-3.74,-2.69,
SY-2#ZYL-B2-4-3#01-30U-NW-ACC-S5731,10.61.240.167,XGigabitEthernet0/0/4,-4.70,-2.74,
SY-2#ZYL-B3-04#01-30U-NW-ACC-S5731,10.61.240.71,XGigabitEthernet0/0/3,-4.09,-0.80,
SY-2#ZYL-B3-04#01-30U-NW-ACC-S5731,10.61.240.71,XGigabitEthernet0/0/4,-3.31,-3.28,
SY-B1-14#01-27U-NW-ACC-S5731,10.61.240.225,XGigabitEthernet0/0/3,-4.28,-2.31,
SY-B1-14#01-27U-NW-ACC-S5731,10.61.240.225,XGigabitEthernet0/0/4,-4.05,-3.43,
SY-B1-16#01-24U-NW-ACC-S5731,10.61.240.228,XGigabitEthernet0/0/3,-3.88,-2.15,
SY-B1-16#01-24U-NW-ACC-S5731,10.61.240.228,XGigabitEthernet0/0/4,-8.23,-2.66,
SY-B1-5-1#01-30U-NW-ACC-S5731,10.61.240.93,XGigabitEthernet0/0/3,-8.50,-1.92,
SY-B1-5-1#01-30U-NW-ACC-S5731,10.61.240.93,XGigabitEthernet0/0/4,-3.13,-2.86,
SY-B1-B-1-1#01-30U-NW-ACC-S5731,10.61.240.108,XGigabitEthernet0/0/3,-5.10,-2.62,
SY-B1-B-1-1#01-30U-NW-ACC-S5731,10.61.240.108,XGigabitEthernet0/0/4,-4.53,-2.10,
SY-B1-B-2#01-18U-NW-ACC-S5731,10.61.240.229,XGigabitEthernet0/0/3,-5.54,-2.25,
SY-B1-B-2#01-18U-NW-ACC-S5731,10.61.240.229,XGigabitEthernet0/0/4,-5.11,-3.26,
SY-B1-B-2#01-30U-NW-ACC-S5731,10.61.240.91,XGigabitEthernet0/0/3,-3.78,-2.90,
SY-B1-B-2#01-30U-NW-ACC-S5731,10.61.240.91,XGigabitEthernet0/0/4,-5.56,-2.79,
SY-B1-B-3#01-33U-NW-ACC-S5731,10.61.240.147,XGigabitEthernet0/0/3,-11.95,-3.37,
SY-B1-B-3#01-33U-NW-ACC-S5731,10.61.240.147,XGigabitEthernet0/0/4,-3.35,-3.15,
SY-B1-B-3#01-36U-NW-ACC-S5731,10.61.240.97,XGigabitEthernet0/0/3,-3.75,-2.39,
SY-B1-B-3#01-36U-NW-ACC-S5731,10.61.240.97,XGigabitEthernet0/0/4,-4.11,-3.14,
SY-B1-B-4#01-36U-NW-ACC-S5731,10.61.240.23,XGigabitEthernet0/0/1,-1.98,-3.35,
SY-B1-B-4#01-36U-NW-ACC-S5731,10.61.240.23,XGigabitEthernet0/0/2,-2.00,-3.28,
SY-B1-B-4#01-36U-NW-ACC-S5731,10.61.240.23,XGigabitEthernet0/0/4,-5.47,-2.27,
SY-B1-B-4#01-36U-NW-ACC-S5731,10.61.240.23,XGigabitEthernet1/0/1,-3.65,-2.57,
SY-B1-B-4#01-36U-NW-ACC-S5731,10.61.240.23,XGigabitEthernet1/0/2,-4.47,-2.44,
SY-B1-B-4#01-36U-NW-ACC-S5731,10.61.240.23,XGigabitEthernet1/0/4,-4.14,-2.16,
SY-B1-B-5#01-36U-NW-ACC-S5731,10.61.240.92,XGigabitEthernet0/0/1,-4.34,-2.97,
SY-B1-B-5#01-36U-NW-ACC-S5731,10.61.240.92,XGigabitEthernet0/0/2,-3.24,-3.35,
SY-B1-B-5#01-36U-NW-ACC-S5731,10.61.240.92,XGigabitEthernet0/0/3,-40.00,-2.23,
SY-B1-B-5#01-36U-NW-ACC-S5731,10.61.240.92,XGigabitEthernet0/0/4,-5.39,-2.68,
SY-B1-B-5#01-36U-NW-ACC-S5731,10.61.240.92,XGigabitEthernet1/0/1,-3.76,-3.05,
SY-B1-B-5#01-36U-NW-ACC-S5731,10.61.240.92,XGigabitEthernet1/0/2,-3.94,-3.23,
SY-B1-B-5#01-36U-NW-ACC-S5731,10.61.240.92,XGigabitEthernet1/0/3,-40.00,-3.22,
SY-B1-B-5#01-36U-NW-ACC-S5731,10.61.240.92,XGigabitEthernet1/0/4,-3.59,-3.23,
SY-B1-B-5-2#01-18U-NW-ACC-S5731,10.61.240.143,XGigabitEthernet0/0/3,-3.70,-2.62,
SY-B1-B-5-2#01-18U-NW-ACC-S5731,10.61.240.143,XGigabitEthernet0/0/4,-4.06,-2.68,
SY-B1-B-5-2#01-30U-NW-ACC-S5731,10.61.240.102,XGigabitEthernet0/0/3,-6.08,-2.59,
SY-B1-B-5-2#01-30U-NW-ACC-S5731,10.61.240.102,XGigabitEthernet0/0/4,-3.23,-3.13,
SY-B1-B-6#01-09U-NW-ACC-S5731,10.61.240.227,XGigabitEthernet0/0/3,-4.66,-3.44,
SY-B1-B-6#01-09U-NW-ACC-S5731,10.61.240.227,XGigabitEthernet0/0/4,-3.40,-3.36,
SY-B1-B-6#01-29U-NW-ACC-S5731,10.61.240.14,XGigabitEthernet0/0/3,-8.19,-3.29,
SY-B1-B-6#01-29U-NW-ACC-S5731,10.61.240.14,XGigabitEthernet0/0/4,-3.90,-3.30,
SY-B1-B-6#01-35U-NW-ACC-S5731,10.61.240.13,XGigabitEthernet0/0/3,-4.14,-2.71,
SY-B1-B-6#01-35U-NW-ACC-S5731,10.61.240.13,XGigabitEthernet0/0/4,-4.43,-3.34,
SY-B2-14-1#01-24U-NW-ACC-S5731,10.61.240.161,XGigabitEthernet0/0/3,-4.03,-3.28,
SY-B2-14-1#01-24U-NW-ACC-S5731,10.61.240.161,XGigabitEthernet0/0/4,-6.90,-1.42,
SY-B2-2-1#01-33U-NW-ACC-S5731,10.61.240.196,XGigabitEthernet0/0/3,-3.75,-3.12,
SY-B2-2-1#01-33U-NW-ACC-S5731,10.61.240.196,XGigabitEthernet0/0/4,-3.47,-3.24,
SY-B2-2-2#01-30U-NW-ACC-S5731,10.61.240.162,XGigabitEthernet0/0/3,-2.73,-3.14,
SY-B2-2-2#01-30U-NW-ACC-S5731,10.61.240.162,XGigabitEthernet0/0/4,-3.74,-3.19,
SY-B2-B-1#01-27U-NW-ACC-S5731,10.61.240.53,XGigabitEthernet0/0/3,-3.93,-1.24,
SY-B2-B-1#01-27U-NW-ACC-S5731,10.61.240.53,XGigabitEthernet0/0/4,-4.23,-3.37,
SY-B2-B-2#01-27U-NW-ACC-S5731,10.61.240.121,XGigabitEthernet0/0/3,-5.32,-2.78,
SY-B2-B-2#01-27U-NW-ACC-S5731,10.61.240.121,XGigabitEthernet0/0/4,-4.89,-3.11,
SY-B2-B-2#01-33U-NW-ACC-S5731,10.61.240.163,XGigabitEthernet0/0/3,-4.23,-2.84,
SY-B2-B-2#01-33U-NW-ACC-S5731,10.61.240.163,XGigabitEthernet0/0/4,-3.43,-3.20,
SY-B2-B-2-1#01-33U-NW-ACC-S5731,10.61.240.26,XGigabitEthernet0/0/3,-8.13,-3.33,
SY-B2-B-2-1#01-33U-NW-ACC-S5731,10.61.240.26,XGigabitEthernet0/0/4,-3.83,-1.81,
SY-B2-B-3#01-33U-NW-ACC-S5731,10.61.240.175,XGigabitEthernet0/0/3,-5.32,-3.99,
SY-B2-B-3#01-33U-NW-ACC-S5731,10.61.240.175,XGigabitEthernet0/0/4,-3.95,-1.90,
SY-B2-B-4#01-33U-NW-ACC-S5731,10.61.240.160,XGigabitEthernet0/0/3,-4.55,-4.48,
SY-B2-B-4#01-33U-NW-ACC-S5731,10.61.240.160,XGigabitEthernet0/0/4,-4.46,-3.16,
SY-B2-B-5#01-33U-NW-ACC-S5731,10.61.240.155,XGigabitEthernet0/0/3,-4.18,-3.02,
SY-B2-B-5#01-33U-NW-ACC-S5731,10.61.240.155,XGigabitEthernet0/0/4,-3.51,-3.24,
SY-B2-B-6#01-30U-NW-ACC-S5731,10.61.240.151,XGigabitEthernet0/0/3,-4.75,-2.66,
SY-B2-B-6#01-30U-NW-ACC-S5731,10.61.240.151,XGigabitEthernet0/0/4,-4.78,-3.41,
SY-B3-B-1#01-30U-NW-ACC-S5731,10.61.240.69,XGigabitEthernet0/0/3,-2.67,-3.19,
SY-B3-B-1#01-30U-NW-ACC-S5731,10.61.240.69,XGigabitEthernet0/0/4,-2.70,-3.24,
SY-B3-B-2#01-30U-NW-ACC-S5731,10.61.240.3,XGigabitEthernet0/0/3,-4.26,-1.88,
SY-B3-B-2#01-30U-NW-ACC-S5731,10.61.240.3,XGigabitEthernet0/0/4,-5.13,-2.62,
SY-B3-B-3#01-33U-NW-ACC-S5731,10.61.240.179,XGigabitEthernet0/0/3,-5.69,-3.36,
SY-B3-B-3#01-33U-NW-ACC-S5731,10.61.240.179,XGigabitEthernet0/0/4,-4.35,-3.09,
SY-B3-B-4#01-30U-NW-ACC-S5731,10.61.240.142,XGigabitEthernet0/0/3,-8.83,-3.11,
SY-B3-B-4#01-30U-NW-ACC-S5731,10.61.240.142,XGigabitEthernet0/0/4,-5.15,-3.22,
SY-B3-B-6#01-33U-NW-ACC-S5731,10.61.240.72,XGigabitEthernet0/0/3,-6.98,-2.42,
SY-B3-B-6#01-33U-NW-ACC-S5731,10.61.240.72,XGigabitEthernet0/0/4,-4.99,-3.99,
SY-B3-FHZB3#01-33U-NW-ACC-S5731,10.61.240.77,XGigabitEthernet0/0/3,-3.55,-1.96,
SY-B3-FHZB3#01-33U-NW-ACC-S5731,10.61.240.77,XGigabitEthernet0/0/4,-6.74,-2.81,
SY-B3-FHZB4#01-33U-NW-ACC-S5731,10.61.240.219,XGigabitEthernet0/0/1,-3.44,-3.30,
SY-B3-FHZB4#01-33U-NW-ACC-S5731,10.61.240.219,XGigabitEthernet0/0/2,-3.78,-3.19,
SY-B3-FHZB4#01-33U-NW-ACC-S5731,10.61.240.219,XGigabitEthernet0/0/4,-4.56,-2.18,
SY-B3-FHZB4#01-33U-NW-ACC-S5731,10.61.240.219,XGigabitEthernet1/0/1,-3.75,-3.26,
SY-B3-FHZB4#01-33U-NW-ACC-S5731,10.61.240.219,XGigabitEthernet1/0/2,-3.72,-3.28,
SY-B3-FHZB4#01-33U-NW-ACC-S5731,10.61.240.219,XGigabitEthernet1/0/4,-5.47,-2.98,
SY-KYL-1F-15#01-24U-NW-ACC-S5731,10.61.240.82,XGigabitEthernet0/0/3,-4.49,-2.80,
SY-KYL-1F-15#01-24U-NW-ACC-S5731,10.61.240.82,XGigabitEthernet0/0/4,-9.46,-2.03,
SY-KYL-1F-15#01-30U-NW-ACC-S5731,10.61.240.79,XGigabitEthernet0/0/3,-5.80,-2.18,
SY-KYL-1F-15#01-30U-NW-ACC-S5731,10.61.240.79,XGigabitEthernet0/0/4,-5.37,-2.09,
SY-KYL-1F-15#01-36U-NW-ACC-S5731,10.61.240.122,XGigabitEthernet0/0/3,-3.29,-1.24,
SY-KYL-1F-15#01-36U-NW-ACC-S5731,10.61.240.122,XGigabitEthernet0/0/4,-2.75,-1.37,
SY-KYL-1F-16#01-12U-NW-ACC-S5731,10.61.240.81,XGigabitEthernet0/0/3,-6.02,-0.89,
SY-KYL-1F-16#01-12U-NW-ACC-S5731,10.61.240.81,XGigabitEthernet0/0/4,-4.85,-1.91,
SY-KYL-1F-16#01-18U-NW-ACC-S5731,10.61.240.186,XGigabitEthernet0/0/3,-5.79,-2.17,
SY-KYL-1F-16#01-18U-NW-ACC-S5731,10.61.240.186,XGigabitEthernet0/0/4,-3.41,-1.72,
SY-KYL-1F-16#01-24U-NW-ACC-S5731,10.61.240.84,XGigabitEthernet0/0/3,-8.72,-2.43,
SY-KYL-1F-16#01-24U-NW-ACC-S5731,10.61.240.84,XGigabitEthernet0/0/4,-3.49,-2.72,
SY-KYL-1F-16#01-30U-NW-ACC-S5731,10.61.240.104,XGigabitEthernet0/0/3,-3.47,-0.88,
SY-KYL-1F-16#01-30U-NW-ACC-S5731,10.61.240.104,XGigabitEthernet0/0/4,-8.24,-1.63,
SY-KYL-2F-15#01-18U-NW-ACC-S5731,10.61.240.112,XGigabitEthernet0/0/3,-6.60,-1.91,
SY-KYL-2F-15#01-18U-NW-ACC-S5731,10.61.240.112,XGigabitEthernet0/0/4,-6.52,-2.73,
SY-KYL-2F-15#01-30U-NW-ACC-S5731,10.61.240.85,XGigabitEthernet0/0/1,-2.78,-2.00,
SY-KYL-2F-15#01-30U-NW-ACC-S5731,10.61.240.85,XGigabitEthernet0/0/2,-2.85,-1.79,
SY-KYL-2F-15#01-30U-NW-ACC-S5731,10.61.240.85,XGigabitEthernet0/0/4,-3.64,-1.15,
SY-KYL-2F-15#01-30U-NW-ACC-S5731,10.61.240.85,XGigabitEthernet1/0/1,-2.02,-1.97,
SY-KYL-2F-15#01-30U-NW-ACC-S5731,10.61.240.85,XGigabitEthernet1/0/2,-2.77,-1.93,
SY-KYL-2F-15#01-30U-NW-ACC-S5731,10.61.240.85,XGigabitEthernet1/0/4,-9.36,-2.12,
SY-KYL-2F-16#01-15U-NW-ACC-S5731,10.61.240.188,XGigabitEthernet0/0/3,-4.82,-2.45,
SY-KYL-2F-16#01-15U-NW-ACC-S5731,10.61.240.188,XGigabitEthernet0/0/4,-4.36,-2.28,
SY-KYL-2F-16#01-21U-NW-ACC-S5731,10.61.240.87,XGigabitEthernet0/0/3,-4.68,-2.80,
SY-KYL-2F-16#01-21U-NW-ACC-S5731,10.61.240.87,XGigabitEthernet0/0/4,-4.93,-3.76,
SY-KYL-2F-16#01-27U-NW-ACC-S5731,10.61.240.95,XGigabitEthernet0/0/3,-3.00,-3.28,
SY-KYL-2F-16#01-27U-NW-ACC-S5731,10.61.240.95,XGigabitEthernet0/0/4,-4.99,-1.14,
SY-KYL-2F-16#01-33U-NW-ACC-S5731,10.61.240.38,XGigabitEthernet0/0/3,-3.98,-2.19,
SY-KYL-2F-16#01-33U-NW-ACC-S5731,10.61.240.38,XGigabitEthernet0/0/4,-4.00,-3.22,
SY-KYL-3F-15#01-18U-NW-ACC-S5731,10.61.240.88,XGigabitEthernet0/0/3,-3.42,-0.85,
SY-KYL-3F-15#01-18U-NW-ACC-S5731,10.61.240.88,XGigabitEthernet0/0/4,-4.38,-2.60,
SY-KYL-3F-15#01-30U-NW-ACC-S5731,10.61.240.21,XGigabitEthernet0/0/1,-2.19,-2.27,
SY-KYL-3F-15#01-30U-NW-ACC-S5731,10.61.240.21,XGigabitEthernet0/0/2,-1.86,-2.17,
SY-KYL-3F-15#01-30U-NW-ACC-S5731,10.61.240.21,XGigabitEthernet0/0/4,-3.68,-1.96,
SY-KYL-3F-15#01-30U-NW-ACC-S5731,10.61.240.21,XGigabitEthernet1/0/1,-2.63,-1.68,
SY-KYL-3F-15#01-30U-NW-ACC-S5731,10.61.240.21,XGigabitEthernet1/0/2,-4.59,-2.10,
SY-KYL-3F-15#01-30U-NW-ACC-S5731,10.61.240.21,XGigabitEthernet1/0/4,-3.86,-2.18,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,XGigabitEthernet0/0/3,-4.38,-3.57,
SY-KYL-3F-16#01-18U-NW-ACC-S5731,10.61.240.78,XGigabitEthernet0/0/4,-3.25,-2.60,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet0/0/1,-2.14,-1.84,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet0/0/2,-2.00,-1.76,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet0/0/4,-3.19,-4.59,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet1/0/1,-3.00,-2.22,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet1/0/2,-2.35,-1.66,
SY-KYL-3F-16#01-30U-NW-ACC-S5731,10.61.240.50,XGigabitEthernet1/0/4,-2.67,-2.36,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,XGigabitEthernet0/0/1,-2.47,-1.74,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,XGigabitEthernet0/0/2,-2.06,-1.70,
SY-KYL-4F-15#01-30U-NW-ACC-S5731,10.61.240.49,XGigabitEthernet0/0/4,-3.76,-0.93,
