设备名称,管理IP,端口,物理状态,协议状态,端口UP时间,端口DOWN时间,速率,双工,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/37,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/38,DOWN,DOWN,2024-04-17 15:14:31 UTC+08:00,2024-04-17 15:14:34 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/39,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/40,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/41,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/42,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/43,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/44,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/45,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/46,DOWN,DOWN,-,2024/1/5 3:28,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/47,DOWN,DOWN,2024-05-09 07:33:34 UTC+08:00,2024-05-09 07:38:25 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,GigabitEthernet0/0/48,DOWN,DOWN,2024-04-17 15:10:38 UTC+08:00,2024-04-17 15:10:58 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,XGigabitEthernet0/0/1,DOWN,DOWN,-,2024/1/5 3:28,10000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,XGigabitEthernet0/0/2,DOWN,DOWN,-,2024/1/5 3:28,10000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,XGigabitEthernet0/0/3,UP,UP,2024-04-04 13:58:43 UTC+08:00,2024-04-04 13:58:11 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-1F-02#01-30U-NW-ACC-S5731,10.61.240.18,XGigabitEthernet0/0/4,UP,UP,2024-04-04 13:59:54 UTC+08:00,2024-04-04 13:58:43 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/1,DOWN,DOWN,2024-05-15 10:46:46 UTC+08:00,2024-05-15 10:46:54 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/2,UP,UP,2024-05-15 06:41:40 UTC+08:00,2024-05-15 06:41:34 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/3,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/4,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/5,UP,UP,2024-05-15 07:36:56 UTC+08:00,2024-05-15 07:36:51 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/6,UP,UP,2024-05-15 06:41:28 UTC+08:00,2024-05-15 06:41:24 UTC+08:00,100,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/7,DOWN,DOWN,2024-05-15 07:36:50 UTC+08:00,2024-05-15 12:02:50 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/8,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/9,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/10,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/11,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/12,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/13,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/14,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/15,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/16,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/17,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/18,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/19,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/20,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/21,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/22,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/23,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/24,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/25,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/26,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/27,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/28,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/29,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/30,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/31,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/32,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/33,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/34,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/35,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/36,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/37,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/38,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/39,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/40,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/41,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/42,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/43,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/44,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/45,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/46,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/47,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,GigabitEthernet0/0/48,DOWN,DOWN,-,2024/1/13 4:22,1000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,XGigabitEthernet0/0/1,DOWN,DOWN,-,2024/1/13 4:22,10000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,XGigabitEthernet0/0/2,DOWN,DOWN,-,2024/1/13 4:22,10000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,XGigabitEthernet0/0/3,UP,UP,2024-04-03 13:09:03 UTC+08:00,2024-04-03 13:08:41 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-1F-05#01-30U-NW-ACC-S5731,10.61.240.29,XGigabitEthernet0/0/4,UP,UP,2024-04-03 13:08:41 UTC+08:00,2024-04-03 13:08:21 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/1,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/2,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/3,DOWN,DOWN,2024-02-22 14:54:58 UTC+08:00,2024-02-22 14:55:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/4,DOWN,DOWN,2024-02-21 14:57:44 UTC+08:00,2024-02-21 14:57:52 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/5,DOWN,DOWN,2024-02-21 14:56:53 UTC+08:00,2024-02-21 14:57:03 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/6,DOWN,DOWN,2024-02-21 14:57:08 UTC+08:00,2024-02-21 14:57:19 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/7,DOWN,DOWN,2024-03-29 09:04:45 UTC+08:00,2024-03-29 13:54:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/8,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/9,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/10,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/11,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/12,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/13,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/14,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/15,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/16,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/17,DOWN,DOWN,2024-05-15 07:52:10 UTC+08:00,2024-05-15 16:00:54 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/18,DOWN,DOWN,2024-03-28 12:15:27 UTC+08:00,2024-03-28 12:24:27 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/19,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/20,DOWN,DOWN,2024-02-21 14:53:14 UTC+08:00,2024-02-21 14:53:24 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/21,DOWN,DOWN,2024-03-04 11:07:23 UTC+08:00,2024-03-04 13:41:17 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/22,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/23,DOWN,DOWN,2024-02-22 10:44:59 UTC+08:00,2024-02-22 10:45:29 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/24,DOWN,DOWN,2024-02-22 10:31:56 UTC+08:00,2024-02-22 10:32:10 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/25,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/26,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/27,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/28,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/29,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/30,DOWN,DOWN,2024-03-21 11:12:29 UTC+08:00,2024-03-21 14:48:25 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/31,DOWN,DOWN,2024-02-21 14:47:45 UTC+08:00,2024-02-21 14:48:53 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/32,DOWN,DOWN,2024-02-22 10:48:57 UTC+08:00,2024-02-22 10:49:08 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/33,DOWN,DOWN,2024-02-22 11:09:04 UTC+08:00,2024-02-22 11:09:15 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/34,DOWN,DOWN,2024-02-22 11:08:30 UTC+08:00,2024-02-22 11:08:40 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/35,DOWN,DOWN,2024-02-22 10:49:42 UTC+08:00,2024-02-22 10:49:52 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/36,DOWN,DOWN,2024-02-22 10:50:51 UTC+08:00,2024-02-22 10:51:01 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/37,DOWN,DOWN,2024-02-22 10:51:14 UTC+08:00,2024-02-22 10:51:25 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/38,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/39,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/40,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/41,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/42,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/43,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/44,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/45,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/46,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/47,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,GigabitEthernet0/0/48,DOWN,DOWN,-,2024/1/13 4:13,1000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,XGigabitEthernet0/0/1,DOWN,DOWN,-,2024/1/13 4:13,10000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,XGigabitEthernet0/0/2,DOWN,DOWN,-,2024/1/13 4:14,10000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,XGigabitEthernet0/0/3,UP,UP,2024-04-03 13:28:56 UTC+08:00,2024-04-03 13:28:37 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-1F-06#01-30U-NW-ACC-S5731,10.61.240.28,XGigabitEthernet0/0/4,UP,UP,2024-04-03 13:28:35 UTC+08:00,2024-04-03 13:27:44 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/1,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/2,DOWN,DOWN,2024-02-22 11:18:00 UTC+08:00,2024-02-22 11:18:21 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/3,DOWN,DOWN,2024-02-22 11:16:07 UTC+08:00,2024-02-22 11:16:41 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/4,DOWN,DOWN,2024-02-22 11:16:46 UTC+08:00,2024-02-22 11:16:54 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/5,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/6,DOWN,DOWN,2024-02-22 11:26:42 UTC+08:00,2024-02-22 11:26:59 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/7,DOWN,DOWN,2024-02-22 11:27:04 UTC+08:00,2024-02-22 11:27:16 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/8,UP,UP,2024-04-24 13:44:03 UTC+08:00,2024-04-24 13:43:58 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/9,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/10,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/11,UP,UP,2024-04-24 14:11:29 UTC+08:00,2024-04-24 14:11:21 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/12,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/13,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/14,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/15,UP,UP,2024-04-27 10:42:32 UTC+08:00,2024-04-27 10:42:23 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/16,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/17,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/18,DOWN,DOWN,2024-02-21 14:39:55 UTC+08:00,2024-02-21 14:40:10 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/19,UP,UP,2024-04-24 07:40:20 UTC+08:00,2024-04-24 07:40:12 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/20,DOWN,DOWN,2024-02-21 14:38:49 UTC+08:00,2024-02-21 14:39:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/21,DOWN,DOWN,2024-02-21 14:39:10 UTC+08:00,2024-02-21 14:39:23 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/22,UP,UP,2024-04-26 07:52:56 UTC+08:00,2024-04-26 07:52:48 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/23,DOWN,DOWN,-,2024/1/13 4:04,1000,FULL,,,,
SY-1#ZYL-1F-07#01-30U-NW-ACC-S5731,10.61.240.30,GigabitEthernet0/0/24,UP,UP,2024-04-15 21:26:24 UTC+08:00,2024-04-15 21:24:45 UTC+08:00,1000,FULL,,,,
